Region;Product;Year;value
IRL;Precast concrete (reinforced);2022;0
IRL;Precast concrete (reinforced);2023;0
IRL;Precast concrete (reinforced);2024;0
IRL;Precast concrete (reinforced);2025;0
IRL;Precast concrete (reinforced);2026;0
IRL;Precast concrete (reinforced);2027;0
IRL;Precast concrete (reinforced);2028;0
IRL;Precast concrete (reinforced);2029;0
IRL;Precast concrete (reinforced);2030;0
IRL;Precast concrete (reinforced);2031;0
IRL;Precast concrete (reinforced);2032;0
IRL;Precast concrete (reinforced);2033;0
IRL;Precast concrete (reinforced);2034;0
IRL;Precast concrete (reinforced);2035;0
IRL;Precast concrete (reinforced);2036;0
IRL;Precast concrete (reinforced);2037;0
IRL;Precast concrete (reinforced);2038;0
IRL;Precast concrete (reinforced);2039;0
IRL;Precast concrete (reinforced);2040;0
IRL;Precast concrete (reinforced);2041;0
IRL;Precast concrete (reinforced);2042;0
IRL;Precast concrete (reinforced);2043;0
IRL;Precast concrete (reinforced);2044;0
IRL;Precast concrete (reinforced);2045;0
IRL;Precast concrete (reinforced);2046;0
IRL;Precast concrete (reinforced);2047;0
IRL;Precast concrete (reinforced);2048;0
IRL;Precast concrete (reinforced);2049;0
IRL;Precast concrete (reinforced);2050;0
ITA;Transport concrete (not reinforced);2020;0
ITA;Transport concrete (not reinforced);2021;0
ITA;Transport concrete (not reinforced);2022;0
ITA;Transport concrete (not reinforced);2023;0
ITA;Transport concrete (not reinforced);2024;0
ITA;Transport concrete (not reinforced);2025;0
ITA;Transport concrete (not reinforced);2026;0
ITA;Transport concrete (not reinforced);2027;0
ITA;Transport concrete (not reinforced);2028;0
ITA;Transport concrete (not reinforced);2029;0
ITA;Transport concrete (not reinforced);2030;0
ITA;Transport concrete (not reinforced);2031;0
ITA;Transport concrete (not reinforced);2032;0
ITA;Transport concrete (not reinforced);2033;0
ITA;Transport concrete (not reinforced);2034;0
ITA;Transport concrete (not reinforced);2035;0
ITA;Transport concrete (not reinforced);2036;0
ITA;Transport concrete (not reinforced);2037;0
ITA;Transport concrete (not reinforced);2038;0
ITA;Transport concrete (not reinforced);2039;0
ITA;Transport concrete (not reinforced);2040;0
ITA;Transport concrete (not reinforced);2041;0
ITA;Transport concrete (not reinforced);2042;0
ITA;Transport concrete (not reinforced);2043;0
ITA;Transport concrete (not reinforced);2044;0
ITA;Transport concrete (not reinforced);2045;0
ITA;Transport concrete (not reinforced);2046;0
ITA;Transport concrete (not reinforced);2047;0
ITA;Transport concrete (not reinforced);2048;0
ITA;Transport concrete (not reinforced);2049;0
ITA;Transport concrete (not reinforced);2050;0
ITA;Precast concrete (not reinforced);2020;0
ITA;Precast concrete (not reinforced);2021;0
ITA;Precast concrete (not reinforced);2022;0
ITA;Precast concrete (not reinforced);2023;0
ITA;Precast concrete (not reinforced);2024;0
ITA;Precast concrete (not reinforced);2025;0
ITA;Precast concrete (not reinforced);2026;0
ITA;Precast concrete (not reinforced);2027;0
ITA;Precast concrete (not reinforced);2028;0
ITA;Precast concrete (not reinforced);2029;0
ITA;Precast concrete (not reinforced);2030;0
ITA;Precast concrete (not reinforced);2031;0
ITA;Precast concrete (not reinforced);2032;0
ITA;Precast concrete (not reinforced);2033;0
ITA;Precast concrete (not reinforced);2034;0
ITA;Precast concrete (not reinforced);2035;0
ITA;Precast concrete (not reinforced);2036;0
ITA;Precast concrete (not reinforced);2037;0
ITA;Precast concrete (not reinforced);2038;0
ITA;Precast concrete (not reinforced);2039;0
ITA;Precast concrete (not reinforced);2040;0
ITA;Precast concrete (not reinforced);2041;0
ITA;Precast concrete (not reinforced);2042;0
ITA;Precast concrete (not reinforced);2043;0
ITA;Precast concrete (not reinforced);2044;0
ITA;Precast concrete (not reinforced);2045;0
ITA;Precast concrete (not reinforced);2046;0
ITA;Precast concrete (not reinforced);2047;0
ITA;Precast concrete (not reinforced);2048;0
ITA;Precast concrete (not reinforced);2049;0
ITA;Precast concrete (not reinforced);2050;0
ITA;Transport concrete (reinforced);2020;0
ITA;Transport concrete (reinforced);2021;0
ITA;Transport concrete (reinforced);2022;0
ITA;Transport concrete (reinforced);2023;0
ITA;Transport concrete (reinforced);2024;0
ITA;Transport concrete (reinforced);2025;0
ITA;Transport concrete (reinforced);2026;0
ITA;Transport concrete (reinforced);2027;0
ITA;Transport concrete (reinforced);2028;0
ITA;Transport concrete (reinforced);2029;0
ITA;Transport concrete (reinforced);2030;0
ITA;Transport concrete (reinforced);2031;0
ITA;Transport concrete (reinforced);2032;0
ITA;Transport concrete (reinforced);2033;0
ITA;Transport concrete (reinforced);2034;0
ITA;Transport concrete (reinforced);2035;0
ITA;Transport concrete (reinforced);2036;0
ITA;Transport concrete (reinforced);2037;0
ITA;Transport concrete (reinforced);2038;0
ITA;Transport concrete (reinforced);2039;0
ITA;Transport concrete (reinforced);2040;0
ITA;Transport concrete (reinforced);2041;0
ITA;Transport concrete (reinforced);2042;0
ITA;Transport concrete (reinforced);2043;0
ITA;Transport concrete (reinforced);2044;0
ITA;Transport concrete (reinforced);2045;0
ITA;Transport concrete (reinforced);2046;0
ITA;Transport concrete (reinforced);2047;0
ITA;Transport concrete (reinforced);2048;0
ITA;Transport concrete (reinforced);2049;0
ITA;Transport concrete (reinforced);2050;0
ITA;Precast concrete (reinforced);2020;0
ITA;Precast concrete (reinforced);2021;0
ITA;Precast concrete (reinforced);2022;0
ITA;Precast concrete (reinforced);2023;0
ITA;Precast concrete (reinforced);2024;0
ITA;Precast concrete (reinforced);2025;0
ITA;Precast concrete (reinforced);2026;0
ITA;Precast concrete (reinforced);2027;0
ITA;Precast concrete (reinforced);2028;0
ITA;Precast concrete (reinforced);2029;0
ITA;Precast concrete (reinforced);2030;0
ITA;Precast concrete (reinforced);2031;0
ITA;Precast concrete (reinforced);2032;0
ITA;Precast concrete (reinforced);2033;0
ITA;Precast concrete (reinforced);2034;0
ITA;Precast concrete (reinforced);2035;0
ITA;Precast concrete (reinforced);2036;0
ITA;Precast concrete (reinforced);2037;0
ITA;Precast concrete (reinforced);2038;0
ITA;Precast concrete (reinforced);2039;0
ITA;Precast concrete (reinforced);2040;0
ITA;Precast concrete (reinforced);2041;0
ITA;Precast concrete (reinforced);2042;0
ITA;Precast concrete (reinforced);2043;0
ITA;Precast concrete (reinforced);2044;0
ITA;Precast concrete (reinforced);2045;0
ITA;Precast concrete (reinforced);2046;0
ITA;Precast concrete (reinforced);2047;0
ITA;Precast concrete (reinforced);2048;0
ITA;Precast concrete (reinforced);2049;0
ITA;Precast concrete (reinforced);2050;0
LTU;Transport concrete (not reinforced);2020;0
LTU;Transport concrete (not reinforced);2021;0
LTU;Transport concrete (not reinforced);2022;0
LTU;Transport concrete (not reinforced);2023;0
LTU;Transport concrete (not reinforced);2024;0
LTU;Transport concrete (not reinforced);2025;0
LTU;Transport concrete (not reinforced);2026;0
LTU;Transport concrete (not reinforced);2027;0
LTU;Transport concrete (not reinforced);2028;0
LTU;Transport concrete (not reinforced);2029;0
LTU;Transport concrete (not reinforced);2030;0
LTU;Transport concrete (not reinforced);2031;0
LTU;Transport concrete (not reinforced);2032;0
LTU;Transport concrete (not reinforced);2033;0
LTU;Transport concrete (not reinforced);2034;0
LTU;Transport concrete (not reinforced);2035;0
LTU;Transport concrete (not reinforced);2036;0
LTU;Transport concrete (not reinforced);2037;0
LTU;Transport concrete (not reinforced);2038;0
LTU;Transport concrete (not reinforced);2039;0
LTU;Transport concrete (not reinforced);2040;0
LTU;Transport concrete (not reinforced);2041;0
LTU;Transport concrete (not reinforced);2042;0
LTU;Transport concrete (not reinforced);2043;0
LTU;Transport concrete (not reinforced);2044;0
LTU;Transport concrete (not reinforced);2045;0
LTU;Transport concrete (not reinforced);2046;0
LTU;Transport concrete (not reinforced);2047;0
LTU;Transport concrete (not reinforced);2048;0
LTU;Transport concrete (not reinforced);2049;0
LTU;Transport concrete (not reinforced);2050;0
LTU;Precast concrete (not reinforced);2020;0
LTU;Precast concrete (not reinforced);2021;0
LTU;Precast concrete (not reinforced);2022;0
LTU;Precast concrete (not reinforced);2023;0
LTU;Precast concrete (not reinforced);2024;0
LTU;Precast concrete (not reinforced);2025;0
LTU;Precast concrete (not reinforced);2026;0
LTU;Precast concrete (not reinforced);2027;0
LTU;Precast concrete (not reinforced);2028;0
LTU;Precast concrete (not reinforced);2029;0
LTU;Precast concrete (not reinforced);2030;0
LTU;Precast concrete (not reinforced);2031;0
LTU;Precast concrete (not reinforced);2032;0
LTU;Precast concrete (not reinforced);2033;0
LTU;Precast concrete (not reinforced);2034;0
LTU;Precast concrete (not reinforced);2035;0
LTU;Precast concrete (not reinforced);2036;0
LTU;Precast concrete (not reinforced);2037;0
LTU;Precast concrete (not reinforced);2038;0
LTU;Precast concrete (not reinforced);2039;0
LTU;Precast concrete (not reinforced);2040;0
LTU;Precast concrete (not reinforced);2041;0
LTU;Precast concrete (not reinforced);2042;0
LTU;Precast concrete (not reinforced);2043;0
LTU;Precast concrete (not reinforced);2044;0
LTU;Precast concrete (not reinforced);2045;0
LTU;Precast concrete (not reinforced);2046;0
LTU;Precast concrete (not reinforced);2047;0
LTU;Precast concrete (not reinforced);2048;0
LTU;Precast concrete (not reinforced);2049;0
LTU;Precast concrete (not reinforced);2050;0
LTU;Transport concrete (reinforced);2020;0
LTU;Transport concrete (reinforced);2021;0
LTU;Transport concrete (reinforced);2022;0
LTU;Transport concrete (reinforced);2023;0
LTU;Transport concrete (reinforced);2024;0
LTU;Transport concrete (reinforced);2025;0
LTU;Transport concrete (reinforced);2026;0
LTU;Transport concrete (reinforced);2027;0
LTU;Transport concrete (reinforced);2028;0
LTU;Transport concrete (reinforced);2029;0
LTU;Transport concrete (reinforced);2030;0
LTU;Transport concrete (reinforced);2031;0
LTU;Transport concrete (reinforced);2032;0
LTU;Transport concrete (reinforced);2033;0
LTU;Transport concrete (reinforced);2034;0
LTU;Transport concrete (reinforced);2035;0
LTU;Transport concrete (reinforced);2036;0
LTU;Transport concrete (reinforced);2037;0
LTU;Transport concrete (reinforced);2038;0
LTU;Transport concrete (reinforced);2039;0
LTU;Transport concrete (reinforced);2040;0
LTU;Transport concrete (reinforced);2041;0
LTU;Transport concrete (reinforced);2042;0
LTU;Transport concrete (reinforced);2043;0
LTU;Transport concrete (reinforced);2044;0
LTU;Transport concrete (reinforced);2045;0
LTU;Transport concrete (reinforced);2046;0
LTU;Transport concrete (reinforced);2047;0
LTU;Transport concrete (reinforced);2048;0
LTU;Transport concrete (reinforced);2049;0
LTU;Transport concrete (reinforced);2050;0
LTU;Precast concrete (reinforced);2020;0
LTU;Precast concrete (reinforced);2021;0
LTU;Precast concrete (reinforced);2022;0
LTU;Precast concrete (reinforced);2023;0
LTU;Precast concrete (reinforced);2024;0
LTU;Precast concrete (reinforced);2025;0
LTU;Precast concrete (reinforced);2026;0
LTU;Precast concrete (reinforced);2027;0
LTU;Precast concrete (reinforced);2028;0
LTU;Precast concrete (reinforced);2029;0
LTU;Precast concrete (reinforced);2030;0
LTU;Precast concrete (reinforced);2031;0
LTU;Precast concrete (reinforced);2032;0
LTU;Precast concrete (reinforced);2033;0
LTU;Precast concrete (reinforced);2034;0
LTU;Precast concrete (reinforced);2035;0
LTU;Precast concrete (reinforced);2036;0
LTU;Precast concrete (reinforced);2037;0
LTU;Precast concrete (reinforced);2038;0
LTU;Precast concrete (reinforced);2039;0
LTU;Precast concrete (reinforced);2040;0
LTU;Precast concrete (reinforced);2041;0
LTU;Precast concrete (reinforced);2042;0
LTU;Precast concrete (reinforced);2043;0
LTU;Precast concrete (reinforced);2044;0
LTU;Precast concrete (reinforced);2045;0
LTU;Precast concrete (reinforced);2046;0
LTU;Precast concrete (reinforced);2047;0
LTU;Precast concrete (reinforced);2048;0
LTU;Precast concrete (reinforced);2049;0
LTU;Precast concrete (reinforced);2050;0
LUX;Transport concrete (not reinforced);2020;0
LUX;Transport concrete (not reinforced);2021;0
LUX;Transport concrete (not reinforced);2022;0
LUX;Transport concrete (not reinforced);2023;0
LUX;Transport concrete (not reinforced);2024;0
LUX;Transport concrete (not reinforced);2025;0
LUX;Transport concrete (not reinforced);2026;0
LUX;Transport concrete (not reinforced);2027;0
LUX;Transport concrete (not reinforced);2028;0
LUX;Transport concrete (not reinforced);2029;0
LUX;Transport concrete (not reinforced);2030;0
LUX;Transport concrete (not reinforced);2031;0
LUX;Transport concrete (not reinforced);2032;0
LUX;Transport concrete (not reinforced);2033;0
LUX;Transport concrete (not reinforced);2034;0
LUX;Transport concrete (not reinforced);2035;0
LUX;Transport concrete (not reinforced);2036;0
LUX;Transport concrete (not reinforced);2037;0
LUX;Transport concrete (not reinforced);2038;0
LUX;Transport concrete (not reinforced);2039;0
LUX;Transport concrete (not reinforced);2040;0
LUX;Transport concrete (not reinforced);2041;0
LUX;Transport concrete (not reinforced);2042;0
LUX;Transport concrete (not reinforced);2043;0
LUX;Transport concrete (not reinforced);2044;0
LUX;Transport concrete (not reinforced);2045;0
LUX;Transport concrete (not reinforced);2046;0
LUX;Transport concrete (not reinforced);2047;0
LUX;Transport concrete (not reinforced);2048;0
LUX;Transport concrete (not reinforced);2049;0
LUX;Transport concrete (not reinforced);2050;0
LUX;Precast concrete (not reinforced);2020;0
LUX;Precast concrete (not reinforced);2021;0
LUX;Precast concrete (not reinforced);2022;0
LUX;Precast concrete (not reinforced);2023;0
LUX;Precast concrete (not reinforced);2024;0
LUX;Precast concrete (not reinforced);2025;0
LUX;Precast concrete (not reinforced);2026;0
LUX;Precast concrete (not reinforced);2027;0
LUX;Precast concrete (not reinforced);2028;0
LUX;Precast concrete (not reinforced);2029;0
LUX;Precast concrete (not reinforced);2030;0
LUX;Precast concrete (not reinforced);2031;0
LUX;Precast concrete (not reinforced);2032;0
LUX;Precast concrete (not reinforced);2033;0
LUX;Precast concrete (not reinforced);2034;0
LUX;Precast concrete (not reinforced);2035;0
LUX;Precast concrete (not reinforced);2036;0
LUX;Precast concrete (not reinforced);2037;0
LUX;Precast concrete (not reinforced);2038;0
LUX;Precast concrete (not reinforced);2039;0
LUX;Precast concrete (not reinforced);2040;0
LUX;Precast concrete (not reinforced);2041;0
LUX;Precast concrete (not reinforced);2042;0
LUX;Precast concrete (not reinforced);2043;0
LUX;Precast concrete (not reinforced);2044;0
LUX;Precast concrete (not reinforced);2045;0
LUX;Precast concrete (not reinforced);2046;0
LUX;Precast concrete (not reinforced);2047;0
LUX;Precast concrete (not reinforced);2048;0
LUX;Precast concrete (not reinforced);2049;0
LUX;Precast concrete (not reinforced);2050;0
LUX;Transport concrete (reinforced);2020;0
LUX;Transport concrete (reinforced);2021;0
LUX;Transport concrete (reinforced);2022;0
LUX;Transport concrete (reinforced);2023;0
LUX;Transport concrete (reinforced);2024;0
LUX;Transport concrete (reinforced);2025;0
LUX;Transport concrete (reinforced);2026;0
LUX;Transport concrete (reinforced);2027;0
LUX;Transport concrete (reinforced);2028;0
LUX;Transport concrete (reinforced);2029;0
LUX;Transport concrete (reinforced);2030;0
LUX;Transport concrete (reinforced);2031;0
LUX;Transport concrete (reinforced);2032;0
LUX;Transport concrete (reinforced);2033;0
LUX;Transport concrete (reinforced);2034;0
LUX;Transport concrete (reinforced);2035;0
LUX;Transport concrete (reinforced);2036;0
LUX;Transport concrete (reinforced);2037;0
LUX;Transport concrete (reinforced);2038;0
LUX;Transport concrete (reinforced);2039;0
LUX;Transport concrete (reinforced);2040;0
LUX;Transport concrete (reinforced);2041;0
LUX;Transport concrete (reinforced);2042;0
LUX;Transport concrete (reinforced);2043;0
LUX;Transport concrete (reinforced);2044;0
LUX;Transport concrete (reinforced);2045;0
LUX;Transport concrete (reinforced);2046;0
LUX;Transport concrete (reinforced);2047;0
LUX;Transport concrete (reinforced);2048;0
LUX;Transport concrete (reinforced);2049;0
LUX;Transport concrete (reinforced);2050;0
LUX;Precast concrete (reinforced);2020;0
LUX;Precast concrete (reinforced);2021;0
LUX;Precast concrete (reinforced);2022;0
LUX;Precast concrete (reinforced);2023;0
LUX;Precast concrete (reinforced);2024;0
LUX;Precast concrete (reinforced);2025;0
LUX;Precast concrete (reinforced);2026;0
LUX;Precast concrete (reinforced);2027;0
LUX;Precast concrete (reinforced);2028;0
LUX;Precast concrete (reinforced);2029;0
LUX;Precast concrete (reinforced);2030;0
LUX;Precast concrete (reinforced);2031;0
LUX;Precast concrete (reinforced);2032;0
LUX;Precast concrete (reinforced);2033;0
LUX;Precast concrete (reinforced);2034;0
LUX;Precast concrete (reinforced);2035;0
LUX;Precast concrete (reinforced);2036;0
LUX;Precast concrete (reinforced);2037;0
LUX;Precast concrete (reinforced);2038;0
LUX;Precast concrete (reinforced);2039;0
LUX;Precast concrete (reinforced);2040;0
LUX;Precast concrete (reinforced);2041;0
LUX;Precast concrete (reinforced);2042;0
LUX;Precast concrete (reinforced);2043;0
LUX;Precast concrete (reinforced);2044;0
LUX;Precast concrete (reinforced);2045;0
LUX;Precast concrete (reinforced);2046;0
LUX;Precast concrete (reinforced);2047;0
LUX;Precast concrete (reinforced);2048;0
LUX;Precast concrete (reinforced);2049;0
LUX;Precast concrete (reinforced);2050;0
LVA;Transport concrete (not reinforced);2020;0
LVA;Transport concrete (not reinforced);2021;0
LVA;Transport concrete (not reinforced);2022;0
LVA;Transport concrete (not reinforced);2023;0
LVA;Transport concrete (not reinforced);2024;0
LVA;Transport concrete (not reinforced);2025;0
LVA;Transport concrete (not reinforced);2026;0
LVA;Transport concrete (not reinforced);2027;0
LVA;Transport concrete (not reinforced);2028;0
LVA;Transport concrete (not reinforced);2029;0
LVA;Transport concrete (not reinforced);2030;0
LVA;Transport concrete (not reinforced);2031;0
LVA;Transport concrete (not reinforced);2032;0
LVA;Transport concrete (not reinforced);2033;0
LVA;Transport concrete (not reinforced);2034;0
LVA;Transport concrete (not reinforced);2035;0
LVA;Transport concrete (not reinforced);2036;0
LVA;Transport concrete (not reinforced);2037;0
LVA;Transport concrete (not reinforced);2038;0
LVA;Transport concrete (not reinforced);2039;0
LVA;Transport concrete (not reinforced);2040;0
LVA;Transport concrete (not reinforced);2041;0
LVA;Transport concrete (not reinforced);2042;0
LVA;Transport concrete (not reinforced);2043;0
LVA;Transport concrete (not reinforced);2044;0
LVA;Transport concrete (not reinforced);2045;0
LVA;Transport concrete (not reinforced);2046;0
LVA;Transport concrete (not reinforced);2047;0
LVA;Transport concrete (not reinforced);2048;0
LVA;Transport concrete (not reinforced);2049;0
LVA;Transport concrete (not reinforced);2050;0
LVA;Precast concrete (not reinforced);2020;0
LVA;Precast concrete (not reinforced);2021;0
LVA;Precast concrete (not reinforced);2022;0
LVA;Precast concrete (not reinforced);2023;0
LVA;Precast concrete (not reinforced);2024;0
LVA;Precast concrete (not reinforced);2025;0
LVA;Precast concrete (not reinforced);2026;0
LVA;Precast concrete (not reinforced);2027;0
LVA;Precast concrete (not reinforced);2028;0
LVA;Precast concrete (not reinforced);2029;0
LVA;Precast concrete (not reinforced);2030;0
LVA;Precast concrete (not reinforced);2031;0
LVA;Precast concrete (not reinforced);2032;0
LVA;Precast concrete (not reinforced);2033;0
LVA;Precast concrete (not reinforced);2034;0
LVA;Precast concrete (not reinforced);2035;0
LVA;Precast concrete (not reinforced);2036;0
LVA;Precast concrete (not reinforced);2037;0
LVA;Precast concrete (not reinforced);2038;0
LVA;Precast concrete (not reinforced);2039;0
LVA;Precast concrete (not reinforced);2040;0
LVA;Precast concrete (not reinforced);2041;0
LVA;Precast concrete (not reinforced);2042;0
LVA;Precast concrete (not reinforced);2043;0
LVA;Precast concrete (not reinforced);2044;0
LVA;Precast concrete (not reinforced);2045;0
LVA;Precast concrete (not reinforced);2046;0
LVA;Precast concrete (not reinforced);2047;0
LVA;Precast concrete (not reinforced);2048;0
LVA;Precast concrete (not reinforced);2049;0
LVA;Precast concrete (not reinforced);2050;0
LVA;Transport concrete (reinforced);2020;0
LVA;Transport concrete (reinforced);2021;0
LVA;Transport concrete (reinforced);2022;0
LVA;Transport concrete (reinforced);2023;0
LVA;Transport concrete (reinforced);2024;0
LVA;Transport concrete (reinforced);2025;0
LVA;Transport concrete (reinforced);2026;0
LVA;Transport concrete (reinforced);2027;0
LVA;Transport concrete (reinforced);2028;0
LVA;Transport concrete (reinforced);2029;0
LVA;Transport concrete (reinforced);2030;0
LVA;Transport concrete (reinforced);2031;0
LVA;Transport concrete (reinforced);2032;0
LVA;Transport concrete (reinforced);2033;0
LVA;Transport concrete (reinforced);2034;0
LVA;Transport concrete (reinforced);2035;0
LVA;Transport concrete (reinforced);2036;0
LVA;Transport concrete (reinforced);2037;0
LVA;Transport concrete (reinforced);2038;0
LVA;Transport concrete (reinforced);2039;0
LVA;Transport concrete (reinforced);2040;0
LVA;Transport concrete (reinforced);2041;0
LVA;Transport concrete (reinforced);2042;0
LVA;Transport concrete (reinforced);2043;0
LVA;Transport concrete (reinforced);2044;0
LVA;Transport concrete (reinforced);2045;0
LVA;Transport concrete (reinforced);2046;0
LVA;Transport concrete (reinforced);2047;0
LVA;Transport concrete (reinforced);2048;0
LVA;Transport concrete (reinforced);2049;0
LVA;Transport concrete (reinforced);2050;0
LVA;Precast concrete (reinforced);2020;0
LVA;Precast concrete (reinforced);2021;0
LVA;Precast concrete (reinforced);2022;0
LVA;Precast concrete (reinforced);2023;0
LVA;Precast concrete (reinforced);2024;0
LVA;Precast concrete (reinforced);2025;0
LVA;Precast concrete (reinforced);2026;0
LVA;Precast concrete (reinforced);2027;0
LVA;Precast concrete (reinforced);2028;0
LVA;Precast concrete (reinforced);2029;0
LVA;Precast concrete (reinforced);2030;0
LVA;Precast concrete (reinforced);2031;0
LVA;Precast concrete (reinforced);2032;0
LVA;Precast concrete (reinforced);2033;0
LVA;Precast concrete (reinforced);2034;0
LVA;Precast concrete (reinforced);2035;0
LVA;Precast concrete (reinforced);2036;0
LVA;Precast concrete (reinforced);2037;0
LVA;Precast concrete (reinforced);2038;0
LVA;Precast concrete (reinforced);2039;0
LVA;Precast concrete (reinforced);2040;0
LVA;Precast concrete (reinforced);2041;0
LVA;Precast concrete (reinforced);2042;0
LVA;Precast concrete (reinforced);2043;0
LVA;Precast concrete (reinforced);2044;0
LVA;Precast concrete (reinforced);2045;0
LVA;Precast concrete (reinforced);2046;0
LVA;Precast concrete (reinforced);2047;0
LVA;Precast concrete (reinforced);2048;0
LVA;Precast concrete (reinforced);2049;0
LVA;Precast concrete (reinforced);2050;0
MLT;Transport concrete (not reinforced);2020;0
MLT;Transport concrete (not reinforced);2021;0
MLT;Transport concrete (not reinforced);2022;0
MLT;Transport concrete (not reinforced);2023;0
MLT;Transport concrete (not reinforced);2024;0
MLT;Transport concrete (not reinforced);2025;0
MLT;Transport concrete (not reinforced);2026;0
MLT;Transport concrete (not reinforced);2027;0
MLT;Transport concrete (not reinforced);2028;0
MLT;Transport concrete (not reinforced);2029;0
MLT;Transport concrete (not reinforced);2030;0
MLT;Transport concrete (not reinforced);2031;0
MLT;Transport concrete (not reinforced);2032;0
MLT;Transport concrete (not reinforced);2033;0
MLT;Transport concrete (not reinforced);2034;0
MLT;Transport concrete (not reinforced);2035;0
MLT;Transport concrete (not reinforced);2036;0
MLT;Transport concrete (not reinforced);2037;0
MLT;Transport concrete (not reinforced);2038;0
MLT;Transport concrete (not reinforced);2039;0
MLT;Transport concrete (not reinforced);2040;0
MLT;Transport concrete (not reinforced);2041;0
MLT;Transport concrete (not reinforced);2042;0
MLT;Transport concrete (not reinforced);2043;0
MLT;Transport concrete (not reinforced);2044;0
MLT;Transport concrete (not reinforced);2045;0
MLT;Transport concrete (not reinforced);2046;0
MLT;Transport concrete (not reinforced);2047;0
MLT;Transport concrete (not reinforced);2048;0
MLT;Transport concrete (not reinforced);2049;0
MLT;Transport concrete (not reinforced);2050;0
MLT;Precast concrete (not reinforced);2020;0
MLT;Precast concrete (not reinforced);2021;0
MLT;Precast concrete (not reinforced);2022;0
MLT;Precast concrete (not reinforced);2023;0
MLT;Precast concrete (not reinforced);2024;0
MLT;Precast concrete (not reinforced);2025;0
MLT;Precast concrete (not reinforced);2026;0
MLT;Precast concrete (not reinforced);2027;0
MLT;Precast concrete (not reinforced);2028;0
MLT;Precast concrete (not reinforced);2029;0
MLT;Precast concrete (not reinforced);2030;0
MLT;Precast concrete (not reinforced);2031;0
MLT;Precast concrete (not reinforced);2032;0
MLT;Precast concrete (not reinforced);2033;0
MLT;Precast concrete (not reinforced);2034;0
MLT;Precast concrete (not reinforced);2035;0
MLT;Precast concrete (not reinforced);2036;0
MLT;Precast concrete (not reinforced);2037;0
MLT;Precast concrete (not reinforced);2038;0
MLT;Precast concrete (not reinforced);2039;0
MLT;Precast concrete (not reinforced);2040;0
MLT;Precast concrete (not reinforced);2041;0
MLT;Precast concrete (not reinforced);2042;0
MLT;Precast concrete (not reinforced);2043;0
MLT;Precast concrete (not reinforced);2044;0
MLT;Precast concrete (not reinforced);2045;0
MLT;Precast concrete (not reinforced);2046;0
MLT;Precast concrete (not reinforced);2047;0
MLT;Precast concrete (not reinforced);2048;0
MLT;Precast concrete (not reinforced);2049;0
MLT;Precast concrete (not reinforced);2050;0
MLT;Transport concrete (reinforced);2020;0
MLT;Transport concrete (reinforced);2021;0
MLT;Transport concrete (reinforced);2022;0
MLT;Transport concrete (reinforced);2023;0
MLT;Transport concrete (reinforced);2024;0
MLT;Transport concrete (reinforced);2025;0
MLT;Transport concrete (reinforced);2026;0
MLT;Transport concrete (reinforced);2027;0
MLT;Transport concrete (reinforced);2028;0
MLT;Transport concrete (reinforced);2029;0
MLT;Transport concrete (reinforced);2030;0
MLT;Transport concrete (reinforced);2031;0
MLT;Transport concrete (reinforced);2032;0
MLT;Transport concrete (reinforced);2033;0
MLT;Transport concrete (reinforced);2034;0
MLT;Transport concrete (reinforced);2035;0
MLT;Transport concrete (reinforced);2036;0
MLT;Transport concrete (reinforced);2037;0
MLT;Transport concrete (reinforced);2038;0
MLT;Transport concrete (reinforced);2039;0
MLT;Transport concrete (reinforced);2040;0
MLT;Transport concrete (reinforced);2041;0
MLT;Transport concrete (reinforced);2042;0
MLT;Transport concrete (reinforced);2043;0
MLT;Transport concrete (reinforced);2044;0
MLT;Transport concrete (reinforced);2045;0
MLT;Transport concrete (reinforced);2046;0
MLT;Transport concrete (reinforced);2047;0
MLT;Transport concrete (reinforced);2048;0
MLT;Transport concrete (reinforced);2049;0
MLT;Transport concrete (reinforced);2050;0
MLT;Precast concrete (reinforced);2020;0
MLT;Precast concrete (reinforced);2021;0
MLT;Precast concrete (reinforced);2022;0
MLT;Precast concrete (reinforced);2023;0
MLT;Precast concrete (reinforced);2024;0
MLT;Precast concrete (reinforced);2025;0
MLT;Precast concrete (reinforced);2026;0
MLT;Precast concrete (reinforced);2027;0
MLT;Precast concrete (reinforced);2028;0
MLT;Precast concrete (reinforced);2029;0
MLT;Precast concrete (reinforced);2030;0
MLT;Precast concrete (reinforced);2031;0
MLT;Precast concrete (reinforced);2032;0
MLT;Precast concrete (reinforced);2033;0
MLT;Precast concrete (reinforced);2034;0
MLT;Precast concrete (reinforced);2035;0
MLT;Precast concrete (reinforced);2036;0
MLT;Precast concrete (reinforced);2037;0
MLT;Precast concrete (reinforced);2038;0
MLT;Precast concrete (reinforced);2039;0
MLT;Precast concrete (reinforced);2040;0
MLT;Precast concrete (reinforced);2041;0
MLT;Precast concrete (reinforced);2042;0
MLT;Precast concrete (reinforced);2043;0
MLT;Precast concrete (reinforced);2044;0
MLT;Precast concrete (reinforced);2045;0
MLT;Precast concrete (reinforced);2046;0
MLT;Precast concrete (reinforced);2047;0
MLT;Precast concrete (reinforced);2048;0
MLT;Precast concrete (reinforced);2049;0
MLT;Precast concrete (reinforced);2050;0
NLD;Transport concrete (not reinforced);2020;0
NLD;Transport concrete (not reinforced);2021;0
